tconst,title,runtime,genres,year,rating,votes
tt0454876,Life of Pi,127,"Adventure,Drama,Fantasy",2012,7.9,644870
tt1386703,Total Recall,118,"Action,Adventure,Sci-Fi",2012,6.2,259633
tt0401729,John Carter,132,"Action,Adventure,Sci-Fi",2012,6.6,278665
tt1277953,Madagascar 3: Europe's Most Wanted,95,"Adventure,Animation,Comedy",2012,6.8,188553
tt1345836,The Dark Knight Rises,164,"Action,Drama,Thriller",2012,8.4,1739855
tt1276104,Looper,119,"Action,Drama,Sci-Fi",2012,7.4,586613
tt0443272,Lincoln,150,"Biography,Drama,History",2012,7.3,265523
tt1637725,Ted,106,Comedy,2012,6.9,629294
tt1496025,Underworld: Awakening,88,"Action,Fantasy,Horror",2012,6.3,157709
tt1790885,Zero Dark Thirty,157,"Drama,History,Thriller",2012,7.4,308942
tt1790886,The Campaign,85,Comedy,2012,6.1,134113
tt1636826,Project X,88,Comedy,2012,6.6,219526
tt0837562,Hotel Transylvania,91,"Adventure,Animation,Comedy",2012,7.0,265455
tt1645170,The Dictator,83,Comedy,2012,6.4,318276
tt1772341,Wreck-It Ralph,101,"Adventure,Animation,Comedy",2012,7.7,436275
tt1781769,Anna Karenina,129,"Drama,Romance",2012,6.6,103103
tt1142977,Frankenweenie,87,"Animation,Comedy,Drama",2012,6.9,111797
tt1839492,Ruby Sparks,104,"Comedy,Drama,Fantasy",2012,7.2,103307
tt1596365,The Woman in Black,95,"Drama,Fantasy,Horror",2012,6.4,187698
tt1596350,This Means War,103,"Action,Comedy,Romance",2012,6.3,190312
tt1817273,The Place Beyond the Pines,140,"Crime,Drama,Thriller",2012,7.3,276958
tt0790724,Jack Reacher,130,"Action,Mystery,Thriller",2012,7.0,349633
tt1482459,The Lorax,86,"Adventure,Animation,Comedy",2012,6.4,120201
tt1764651,The Expendables 2,103,"Action,Adventure,Thriller",2012,6.6,313071
tt1707386,Les Misérables,158,"Drama,Musical,Romance",2012,7.5,336268
tt1706593,Chronicle,89,"Action,Drama,Sci-Fi",2012,7.0,256582
tt1547234,Premium Rush,91,"Action,Crime,Thriller",2012,6.5,116197
tt1656190,Safe,94,"Action,Crime,Thriller",2012,6.5,113405
tt1074638,Skyfall,143,"Action,Adventure,Thriller",2012,7.8,709284
tt1659337,The Perks of Being a Wallflower,103,Drama,2012,7.9,525923
tt0948470,The Amazing Spider-Man,136,"Action,Adventure,Sci-Fi",2012,6.9,671723
tt1568338,Man on a Ledge,102,"Action,Crime,Thriller",2012,6.6,155342
tt1667889,Ice Age: Continental Drift,88,"Adventure,Animation,Comedy",2012,6.5,215742
tt1560747,The Master,138,Drama,2012,7.1,179585
tt1567609,Get the Gringo,96,"Action,Drama,Thriller",2012,6.9,109737
tt1673434,The Twilight Saga: Breaking Dawn - Part 2,115,"Adventure,Drama,Fantasy",2012,5.5,254379
tt1524137,Contraband,109,"Action,Crime,Drama",2012,6.4,124586
tt1045658,Silver Linings Playbook,122,"Comedy,Drama,Romance",2012,7.7,721122
tt1748122,Moonrise Kingdom,94,"Comedy,Drama,Family",2012,7.8,356786
tt1758830,This Is 40,134,"Comedy,Drama,Romance",2012,6.2,146160
tt0848228,The Avengers,143,"Action,Sci-Fi",2012,8.0,1414795
tt1764234,Killing Them Softly,97,"Crime,Drama,Thriller",2012,6.2,148365
tt1646987,Wrath of the Titans,99,"Action,Adventure,Fantasy",2012,5.7,192131
tt1649419,The Impossible,114,"Adventure,Drama,History",2012,7.5,230599
tt1077368,Dark Shadows,113,"Comedy,Fantasy,Horror",2012,6.2,272903
tt0903624,The Hobbit: An Unexpected Journey,169,"Adventure,Fantasy",2012,7.8,843483
tt1735898,Snow White and the Huntsman,127,"Action,Adventure,Drama",2012,6.1,294896
tt1611224,Abraham Lincoln: Vampire Hunter,105,"Action,Fantasy,Horror",2012,5.9,158455
tt1440129,Battleship,131,"Action,Adventure,Sci-Fi",2012,5.8,252120
tt1623288,ParaNorman,92,"Adventure,Animation,Comedy",2012,7.0,105768
tt1907668,Flight,138,"Drama,Thriller",2012,7.3,363359
tt1446714,Prometheus,124,"Adventure,Mystery,Sci-Fi",2012,7.0,621338
tt1446192,Rise of the Guardians,97,"Action,Adventure,Animation",2012,7.2,183185
tt1935179,Mud,130,Drama,2012,7.4,183233
tt1931533,Seven Psychopaths,110,"Comedy,Crime",2012,7.1,265805
tt1915581,Magic Mike,110,"Comedy,Drama",2012,6.1,143809
tt1195478,The Five-Year Engagement,124,"Comedy,Drama,Romance",2012,6.2,100353
tt1615065,Savages,131,"Action,Crime,Drama",2012,6.4,132255
tt1922777,Sinister,110,"Horror,Mystery,Thriller",2012,6.8,263120
tt1194173,The Bourne Legacy,135,"Action,Adventure,Thriller",2012,6.6,308424
tt1853728,Django Unchained,165,"Drama,Western",2012,8.4,1597447
tt1855325,Resident Evil: Retribution,95,"Action,Horror,Sci-Fi",2012,5.3,146044
tt1855199,End of Watch,109,"Action,Adventure,Crime",2012,7.6,256498
tt1024648,Argo,120,"Biography,Drama,Thriller",2012,7.7,624508
tt1602620,Amour,127,Drama,2012,7.9,102841
tt1599348,Safe House,115,"Action,Thriller",2012,6.7,228052
tt1605630,American Reunion,113,Comedy,2012,6.7,218748
tt1606389,The Vow,104,"Drama,Romance",2012,6.8,198831
tt1862079,Safety Not Guaranteed,86,"Adventure,Comedy,Drama",2012,6.9,127777
tt1007029,The Iron Lady,105,"Biography,Drama",2011,6.4,111452
tt0433035,Real Steel,127,"Action,Drama,Sci-Fi",2011,7.0,340058
tt1298650,Pirates of the Caribbean: On Stranger Tides,137,"Action,Adventure,Fantasy",2011,6.6,541006
tt1318514,Rise of the Planet of the Apes,105,"Action,Drama,Sci-Fi",2011,7.6,539912
tt1033575,The Descendants,115,"Comedy,Drama",2011,7.3,245435
tt1306980,50/50,100,"Comedy,Drama,Romance",2011,7.6,335885
tt1302011,Kung Fu Panda 2,90,"Action,Adventure,Animation",2011,7.2,298103
tt1242460,We Need to Talk About Kevin,112,"Drama,Mystery,Thriller",2011,7.5,160515
tt1240982,Your Highness,102,"Action,Adventure,Comedy",2011,5.5,102821
tt1161864,The Rite,114,"Drama,Horror,Mystery",2011,6.0,100358
tt0458339,Captain America: The First Avenger,124,"Action,Adventure,Sci-Fi",2011,6.9,863871
tt0780504,Drive,100,"Action,Drama",2011,7.8,663567
tt1133985,Green Lantern,114,"Action,Adventure,Sci-Fi",2011,5.5,289770
tt1259521,The Cabin in the Woods,95,"Horror,Mystery,Thriller",2011,7.0,430621
tt1253864,Immortals,110,"Action,Drama,Fantasy",2011,6.0,171914
tt0480687,Hall Pass,105,"Comedy,Romance",2011,5.9,128199
tt1216475,Cars 2,106,"Adventure,Animation,Comedy",2011,6.2,200632
tt1192628,Rango,107,"Action,Adventure,Animation",2011,7.2,277849
tt1217613,Battle Los Angeles,116,"Action,Adventure,Sci-Fi",2011,5.7,182464
tt1219289,Limitless,105,"Sci-Fi,Thriller",2011,7.4,588614
tt1189340,The Lincoln Lawyer,118,"Crime,Drama,Mystery",2011,7.3,244255
tt1189073,The Skin I Live In,120,"Drama,Horror,Mystery",2011,7.6,158175
tt1201607,Harry Potter and the Deathly Hallows: Part 2,130,"Adventure,Family,Fantasy",2011,8.1,899465
tt0478304,The Tree of Life,139,"Drama,Fantasy",2011,6.8,180342
tt0471042,Tower Heist,104,"Action,Comedy,Crime",2011,6.2,147757
tt0477302,Extremely Loud & Incredibly Close,129,"Adventure,Drama,Mystery",2011,6.9,103555
tt0472399,The Mechanic,93,"Action,Crime,Thriller",2011,6.5,164990
tt1210166,Moneyball,133,"Biography,Drama,Sport",2011,7.6,438975
tt1229238,Mission: Impossible - Ghost Protocol,132,"Action,Adventure,Thriller",2011,7.4,501058
tt1284575,Bad Teacher,92,"Comedy,Romance",2011,5.6,207150
tt0945513,Source Code,93,"Action,Drama,Mystery",2011,7.5,530619
tt1071875,Ghost Rider: Spirit of Vengeance,96,"Action,Adventure,Fantasy",2011,4.3,122666
tt0905372,The Thing,103,"Horror,Mystery,Sci-Fi",2011,6.2,139362
tt0993842,Hanna,111,"Action,Adventure,Drama",2011,6.8,202409
tt0990407,The Green Hornet,119,"Action,Comedy,Crime",2011,5.8,162478
tt1067583,Water for Elephants,122,"Drama,Romance",2011,6.9,118329
tt0978764,Sucker Punch,110,"Action,Adventure,Fantasy",2011,6.0,246514
tt0983193,The Adventures of Tintin,107,"Action,Adventure,Animation",2011,7.3,236414
tt0970179,Hugo,126,"Adventure,Drama,Family",2011,7.5,328570
tt1291584,Warrior,140,"Action,Drama,Sport",2011,8.2,481485
tt1124035,The Ides of March,101,"Drama,Thriller",2011,7.1,226168
tt1270798,X-Men: First Class,131,"Action,Sci-Fi",2011,7.7,704395
tt0822847,Priest,87,"Action,Fantasy,Horror",2011,5.7,121809
tt0816462,Conan the Barbarian,113,"Action,Adventure,Fantasy",2011,5.1,100721
tt0448694,Puss in Boots,90,"Adventure,Animation,Comedy",2011,6.6,180989
tt1262416,Scream 4,111,"Comedy,Horror,Mystery",2011,6.2,161315
tt0800369,Thor,115,"Action,Fantasy",2011,7.0,867301
tt1092026,Paul,104,"Adventure,Comedy,Sci-Fi",2011,6.9,258867
tt1692486,Carnage,80,"Comedy,Drama",2011,7.1,129557
tt1396218,Mr. Popper's Penguins,94,"Comedy,Family,Fantasy",2011,6.0,101320
tt1509767,The Three Musketeers,110,"Action,Adventure,Fantasy",2011,5.7,109781
tt1401152,Unknown,113,"Action,Mystery,Thriller",2011,6.8,265190
tt1448755,Killer Elite,116,"Action,Crime,Thriller",2011,6.4,132851
tt1399103,Transformers: Dark of the Moon,154,"Action,Adventure,Sci-Fi",2011,6.2,417682
tt1675192,Take Shelter,121,"Drama,Horror,Sci-Fi",2011,7.3,103643
tt1564367,Just Go with It,117,"Comedy,Romance",2011,6.4,253085
tt1675434,The Intouchables,112,"Biography,Comedy,Drama",2011,8.5,880635
tt1568346,The Girl with the Dragon Tattoo,158,"Crime,Drama,Mystery",2011,7.8,473925
tt1568911,War Horse,146,"Action,Adventure,Drama",2011,7.2,161179
tt1389137,We Bought a Zoo,124,"Comedy,Drama,Family",2011,7.1,147101
tt1563738,One Day,107,"Drama,Romance",2011,7.0,157944
tt1454029,The Help,146,Drama,2011,8.1,471990
tt1385826,The Adjustment Bureau,106,"Romance,Sci-Fi,Thriller",2011,7.0,262474
tt0376136,The Rum Diary,119,"Comedy,Drama",2011,6.1,106491
tt1436562,Rio,96,"Adventure,Animation,Comedy",2011,6.9,236592
tt1899353,The Raid: Redemption,101,"Action,Crime,Thriller",2011,7.6,209970
tt1438176,Fright Night,106,"Comedy,Horror",2011,6.4,109622
tt1527186,Melancholia,135,"Drama,Sci-Fi",2011,7.1,187991
tt1515091,Sherlock Holmes: A Game of Shadows,129,"Action,Adventure,Mystery",2011,7.4,465616
tt1723811,Shame,101,Drama,2011,7.2,200447
tt1411238,No Strings Attached,108,"Comedy,Romance",2011,6.2,236544
tt1411697,The Hangover Part II,102,Comedy,2011,6.5,513691
tt1637688,In Time,109,"Action,Sci-Fi,Thriller",2011,6.7,422616
tt1340800,Tinker Tailor Soldier Spy,127,"Drama,Mystery,Thriller",2011,7.0,206531
tt1486185,Red Riding Hood,100,"Fantasy,Horror,Mystery",2011,5.4,113898
tt1622547,30 Minutes or Less,83,"Action,Comedy,Crime",2011,6.1,104035
tt1478338,Bridesmaids,125,"Comedy,Romance",2011,6.8,299006
tt1324999,The Twilight Saga: Breaking Dawn - Part 1,117,"Adventure,Drama,Fantasy",2011,4.9,246063
tt1622979,Final Destination 5,92,"Horror,Thriller",2011,5.9,120232
tt1832382,A Separation,123,Drama,2011,8.3,249310
tt1596343,Fast Five,130,"Action,Crime,Thriller",2011,7.3,391116
tt1488555,The Change-Up,112,"Comedy,Fantasy",2011,6.3,188801
tt1601913,The Grey,117,"Action,Adventure,Drama",2011,6.7,257156
tt1598778,Contagion,106,"Drama,Thriller",2011,6.8,308729
tt1634122,Johnny English Reborn,101,"Action,Adventure,Comedy",2011,6.3,135275
tt1632708,Friends with Benefits,109,"Comedy,Romance",2011,6.5,379478
tt0409847,Cowboys & Aliens,119,"Action,Drama,Sci-Fi",2011,6.0,225946
tt1605783,Midnight in Paris,94,"Comedy,Fantasy,Romance",2011,7.7,434446
tt1655442,The Artist,100,"Comedy,Drama,Romance",2011,7.9,244746
tt1502404,Drive Angry,104,"Action,Comedy,Fantasy",2011,5.4,101405
tt1657507,Colombiana,108,"Action,Drama,Thriller",2011,6.4,104019
tt1615147,Margin Call,107,"Drama,Thriller",2011,7.1,137732
tt1614989,Headhunters,100,"Action,Crime,Thriller",2011,7.5,104296
tt1570728,"Crazy, Stupid, Love.",118,"Comedy,Drama,Romance",2011,7.4,533345
tt1616195,J. Edgar,137,"Biography,Drama,Romance",2011,6.5,130894
tt1571222,A Dangerous Method,99,"Biography,Drama,Romance",2011,6.4,105925
tt1853739,You're Next,95,"Horror,Thriller",2011,6.6,103694
tt1478964,Attack the Block,88,"Action,Adventure,Comedy",2011,6.6,108874
tt1464540,I Am Number Four,111,"Action,Adventure,Sci-Fi",2011,6.1,241724
tt1499658,Horrible Bosses,98,"Comedy,Crime",2011,6.9,457796
tt1650062,Super 8,112,"Action,Mystery,Sci-Fi",2011,7.0,360643
tt0879870,Eat Pray Love,133,"Biography,Drama,Romance",2010,5.8,101245
tt0800320,Clash of the Titans,106,"Action,Adventure,Fantasy",2010,5.8,286940
tt1130884,Shutter Island,138,"Mystery,Thriller",2010,8.2,1358972
tt0842926,The Kids Are All Right,106,"Comedy,Drama,Romance",2010,7.0,132259
tt0840361,The Town,125,"Crime,Drama,Thriller",2010,7.5,401149
tt0817230,Valentine's Day,125,"Comedy,Romance",2010,5.7,122429
tt1104001,TRON: Legacy,125,"Action,Adventure,Sci-Fi",2010,6.8,345181
tt1504320,The King's Speech,118,"Biography,Drama,History",2010,8.0,691516
tt0804497,It's Kind of a Funny Story,101,"Comedy,Drama,Romance",2010,7.1,145588
tt1120985,Blue Valentine,112,"Drama,Romance",2010,7.3,202916
tt0814255,Percy Jackson & the Olympians: The Lightning Thief,118,"Adventure,Family,Fantasy",2010,5.8,193758
tt0815236,She's Out of My League,104,"Comedy,Romance",2010,6.4,140131
tt1014759,Alice in Wonderland,108,"Adventure,Family,Fantasy",2010,6.4,425105
tt1013743,Knight and Day,109,"Action,Adventure,Comedy",2010,6.3,202302
tt1588170,I Saw the Devil,144,"Action,Crime,Drama",2010,7.8,136923
tt1027718,Wall Street: Money Never Sleeps,133,Drama,2010,6.2,104579
tt1591095,Insidious,103,"Horror,Mystery,Thriller",2010,6.8,318576
tt1038919,The Bounty Hunter,110,"Action,Comedy,Romance",2010,5.5,130881
tt1023114,The Way Back,133,"Adventure,Drama,History",2010,7.3,119167
tt1038686,Legion,100,"Action,Fantasy,Horror",2010,5.2,107798
tt1037705,The Book of Eli,118,"Action,Adventure,Drama",2010,6.8,326781
tt0938283,The Last Airbender,103,"Action,Adventure,Family",2010,4.0,167196
tt1536044,Paranormal Activity 2,91,"Horror,Mystery",2010,5.7,106898
tt0955308,Robin Hood,140,"Action,Adventure,Drama",2010,6.6,275115
tt0944835,Salt,100,"Action,Thriller",2010,6.4,321235
tt0947798,Black Swan,108,"Drama,Thriller",2010,8.0,787982
tt1542344,127 Hours,94,"Biography,Drama",2010,7.5,386381
tt0947810,Green Zone,115,"Action,Drama,Thriller",2010,6.8,139642
tt0892318,Letters to Juliet,105,"Adventure,Comedy,Drama",2010,6.5,103334
tt0892791,Shrek Forever After,95,"Adventure,Animation,Comedy",2010,6.3,214426
tt0892769,How to Train Your Dragon,98,"Action,Adventure,Animation",2010,8.1,760340
tt0889573,The Switch,101,"Comedy,Drama,Romance",2010,6.1,109067
tt0926084,Harry Potter and the Deathly Hallows: Part 1,146,"Adventure,Family,Fantasy",2010,7.7,567171
tt1001526,Megamind,95,"Action,Animation,Comedy",2010,7.3,275627
tt0989757,Dear John,108,"Drama,Mystery,Romance",2010,6.3,153094
tt0963966,The Sorcerer's Apprentice,109,"Action,Adventure,Family",2010,6.1,165768
tt0964517,The Fighter,116,"Action,Biography,Drama",2010,7.8,376702
tt0970866,Little Fockers,98,"Comedy,Romance",2010,5.5,115631
tt0980970,The Chronicles of Narnia: The Voyage of the Dawn Treader,113,"Adventure,Family,Fantasy",2010,6.3,159487
tt1055292,Life as We Know It,115,"Comedy,Drama,Romance",2010,6.5,135370
tt1053424,Repo Men,111,"Action,Sci-Fi,Thriller",2010,6.3,108751
tt0985694,Machete,105,"Action,Crime,Thriller",2010,6.6,200471
tt1220634,Resident Evil: Afterlife,96,"Action,Horror,Sci-Fi",2010,5.8,175078
tt1216492,Leap Year,100,"Comedy,Romance",2010,6.4,107671
tt0435761,Toy Story 3,103,"Adventure,Animation,Comedy",2010,8.3,854128
tt1179056,A Nightmare on Elm Street,95,"Crime,Drama,Horror",2010,5.2,103628
tt1179034,From Paris with Love,92,"Action,Crime,Thriller",2010,6.4,119304
tt1228705,Iron Man 2,124,"Action,Sci-Fi",2010,6.9,836101
tt1228987,Let Me In,116,"Drama,Fantasy,Horror",2010,7.1,124370
tt1334260,Never Let Me Go,103,"Drama,Romance,Sci-Fi",2010,7.1,148999
tt1458175,The Next Three Days,133,"Action,Crime,Drama",2010,7.3,200690
tt1226229,Get Him to the Greek,109,"Comedy,Music",2010,6.3,181958
tt0473075,Prince of Persia: The Sands of Time,116,"Action,Adventure,Fantasy",2010,6.6,295877
tt0446029,Scott Pilgrim vs. the World,112,"Action,Comedy,Fantasy",2010,7.5,441266
tt0398286,Tangled,100,"Adventure,Animation,Comedy",2010,7.7,468566
tt1424381,Predators,107,"Action,Adventure,Fantasy",2010,6.4,236736
tt0477080,Unstoppable,98,"Action,Thriller",2010,6.8,201905
tt1285016,The Social Network,120,"Biography,Drama",2010,7.8,722469
tt1375670,Grown Ups,102,Comedy,2010,5.9,260354
tt1375666,Inception,148,"Action,Adventure,Sci-Fi",2010,8.8,2410181
tt0480255,The Losers,97,"Action,Adventure,Comedy",2010,6.2,104530
tt1282140,Easy A,92,"Comedy,Drama,Romance",2010,7.0,401464
tt1433108,Faster,98,"Action,Crime,Drama",2010,6.4,109798
tt1279935,Date Night,88,"Comedy,Crime,Romance",2010,6.3,166821
tt1188996,My Name Is Khan,165,"Adventure,Drama,Romance",2010,7.9,110771
tt1250777,Kick-Ass,117,"Action,Comedy,Crime",2010,7.6,574842
tt0427152,Dinner for Schmucks,114,Comedy,2010,5.9,108819
tt1139328,The Ghost Writer,128,"Crime,Drama,Mystery",2010,7.2,167289
tt1323594,Despicable Me,95,"Adventure,Animation,Comedy",2010,7.6,560409
tt1399683,Winter's Bone,100,"Drama,Mystery",2010,7.1,145891
tt1386932,Ip Man 2,108,"Action,Biography,Drama",2010,7.5,108004
tt0780653,The Wolfman,103,"Drama,Fantasy,Horror",2010,5.8,108697
tt0758752,Love & Other Drugs,112,"Comedy,Drama,Romance",2010,6.7,211125
tt1477076,Saw 3D,90,"Horror,Mystery",2010,5.5,101926
tt0455407,The Crazies,101,"Horror,Thriller",2010,6.5,124962
tt1325004,The Twilight Saga: Eclipse,124,"Action,Adventure,Drama",2010,5.0,251805
tt1314655,Devil,80,"Horror,Mystery,Thriller",2010,6.3,151297
tt1403981,Remember Me,113,"Drama,Romance",2010,7.1,151048
tt0429493,The A-Team,117,"Action,Adventure,Thriller",2010,6.7,263401
tt1243957,The Tourist,103,"Action,Thriller",2010,6.0,248933
tt1462758,Buried,95,"Drama,Mystery,Thriller",2010,7.0,164466
tt1320253,The Expendables,103,"Action,Adventure,Thriller",2010,6.4,352889
tt1403865,True Grit,110,"Drama,Western",2010,7.6,346722
tt1231583,Due Date,95,"Comedy,Drama",2010,6.5,350100
tt1231587,Hot Tub Time Machine,101,"Comedy,Sci-Fi",2010,6.4,179897
tt1255953,Incendies,131,"Drama,Mystery",2010,8.3,183712
tt1155076,The Karate Kid,140,"Action,Drama,Family",2010,6.2,193000
tt1465522,Tucker and Dale vs Evil,89,"Comedy,Horror",2010,7.5,186169
tt1245526,RED,111,"Action,Comedy,Crime",2010,7.0,315411
tt1386588,The Other Guys,107,"Action,Comedy,Crime",2010,6.6,277152
tt1054606,The Imaginarium of Doctor Parnassus,123,"Adventure,Comedy,Fantasy",2009,6.8,151653
tt1259571,The Twilight Saga: New Moon,130,"Adventure,Drama,Fantasy",2009,4.7,290543
tt1049413,Up,96,"Adventure,Animation,Comedy",2009,8.3,1068154
tt1258197,Exam,101,"Crime,Horror,Mystery",2009,6.8,119918
tt1379182,Dogtooth,97,"Drama,Thriller",2009,7.2,100812
tt1305806,The Secret in Their Eyes,129,"Drama,Mystery,Romance",2009,8.2,213967
tt1315981,A Single Man,99,"Crime,Drama,Romance",2009,7.5,114905
tt1034032,Gamer,95,"Action,Sci-Fi,Thriller",2009,5.7,137288
tt1046173,G.I. Joe: The Rise of Cobra,118,"Action,Adventure,Sci-Fi",2009,5.7,211798
tt1045778,Year One,97,Comedy,2009,4.9,100692
tt1041829,The Proposal,108,"Comedy,Drama,Romance",2009,6.7,338735
tt1111422,The Taking of Pelham 123,106,"Action,Crime,Thriller",2009,6.4,202126
tt1182345,Moon,97,"Drama,Mystery,Sci-Fi",2009,7.8,366427
tt1187064,Triangle,99,"Fantasy,Mystery,Sci-Fi",2009,6.9,121354
tt1187043,3 Idiots,170,"Comedy,Drama",2009,8.4,410441
tt1174732,An Education,100,Drama,2009,7.3,136184
tt1114740,Paul Blart: Mall Cop,91,"Action,Comedy,Crime",2009,5.2,113494
tt1142988,The Ugly Truth,96,"Comedy,Romance",2009,6.4,224123
tt1127180,Drag Me to Hell,99,Horror,2009,6.6,209777
tt1144884,The Final Destination,82,"Horror,Thriller",2009,5.1,110159
tt1135503,Julie & Julia,123,"Biography,Drama,Romance",2009,7.0,124079
tt1136608,District 9,112,"Action,Sci-Fi,Thriller",2009,7.9,694486
tt1131729,The Boat That Rocked,135,"Comedy,Drama,Music",2009,7.3,113693
tt1131734,Jennifer's Body,102,"Comedy,Horror",2009,5.4,141170
tt1132620,The Girl with the Dragon Tattoo,152,"Crime,Drama,Mystery",2009,7.8,219508
tt1156398,Zombieland,88,"Action,Comedy,Horror",2009,7.6,594807
tt1119646,The Hangover,100,Comedy,2009,7.7,807057
tt1155056,"I Love You, Man",105,"Comedy,Romance",2009,7.0,211633
tt1148204,Orphan,123,"Horror,Mystery,Thriller",2009,7.0,239061
tt1152836,Public Enemies,140,"Action,Biography,Crime",2009,7.0,309553
tt1121931,Crank: High Voltage,96,"Action,Crime,Thriller",2009,6.1,154003
tt1067106,A Christmas Carol,96,"Adventure,Animation,Comedy",2009,6.8,122220
tt1058017,The Invention of Lying,100,"Comedy,Fantasy,Romance",2009,6.3,144689
tt1055369,Transformers: Revenge of the Fallen,149,"Action,Adventure,Sci-Fi",2009,5.9,414514
tt1057500,Invictus,134,"Action,Adventure,Biography",2009,7.3,163381
tt1233227,Saw VI,90,"Horror,Mystery,Thriller",2009,6.0,116093
tt1234548,The Men Who Stare at Goats,94,"Comedy,War",2009,6.2,135009
tt1235166,A Prophet,155,"Crime,Drama",2009,7.8,100187
tt1193138,Up in the Air,109,"Comedy,Drama,Romance",2009,7.4,341854
tt1197624,Law Abiding Citizen,109,"Action,Crime,Drama",2009,7.4,306250
tt1190080,2012,158,"Action,Adventure,Sci-Fi",2009,5.8,385902
tt1188729,Pandorum,108,"Action,Horror,Mystery",2009,6.7,154755
tt1091722,Adventureland,107,"Comedy,Drama,Romance",2009,6.8,164177
tt1078940,Couples Retreat,113,Comedy,2009,5.5,111576
tt1078912,Night at the Museum: Battle of the Smithsonian,105,"Adventure,Comedy,Family",2009,6.0,203819
tt1201167,Funny People,146,"Comedy,Drama",2009,6.3,120964
tt1080016,Ice Age: Dawn of the Dinosaurs,94,"Adventure,Animation,Comedy",2009,6.9,253103
tt0458525,X-Men Origins: Wolverine,107,"Action,Sci-Fi",2009,6.5,515154
tt1022603,500 Days of Summer,95,"Comedy,Drama,Romance",2009,7.7,530186
tt0988045,Sherlock Holmes,128,"Action,Adventure,Mystery",2009,7.6,647777
tt0472033,9,79,"Action,Adventure,Animation",2009,7.0,143118
tt0386117,Where the Wild Things Are,101,"Adventure,Drama,Family",2009,6.7,106696
tt0986263,Surrogates,89,"Action,Sci-Fi,Thriller",2009,6.3,177653
tt0499549,Avatar,162,"Action,Adventure,Fantasy",2009,7.9,1341311
tt0870984,Antichrist,108,"Drama,Horror,Thriller",2009,6.5,130893
tt0758746,Friday the 13th,97,"Horror,Mystery,Thriller",2009,5.5,111653
tt0380510,The Lovely Bones,135,"Drama,Fantasy,Thriller",2009,6.6,173878
tt0780521,The Princess and the Frog,97,"Adventure,Animation,Comedy",2009,7.1,153733
tt0409459,Watchmen,162,"Action,Drama,Mystery",2009,7.6,562490
tt0929632,Precious,110,Drama,2009,7.3,113360
tt0898367,The Road,111,"Drama,Thriller",2009,7.2,245426
tt0808151,Angels & Demons,138,"Action,Mystery,Thriller",2009,6.7,300503
tt0901476,Bride Wars,89,"Comedy,Romance",2009,5.4,110839
tt0465580,Push,111,"Action,Sci-Fi,Thriller",2009,6.1,113534
tt0889583,Brüno,81,Comedy,2009,5.9,151190
tt0892782,Monsters vs. Aliens,94,"Action,Adventure,Animation",2009,6.4,168777
tt0974661,17 Again,102,"Comedy,Drama,Fantasy",2009,6.4,207660
tt0417741,Harry Potter and the Half-Blood Prince,153,"Action,Adventure,Family",2009,7.6,563509
tt0796366,Star Trek,127,"Action,Adventure,Sci-Fi",2009,7.9,610098
tt0452694,The Time Traveler's Wife,107,"Comedy,Drama,Fantasy",2009,7.1,154063
tt0978762,Mary and Max,92,"Animation,Comedy,Drama",2009,8.1,180672
tt0438488,Terminator Salvation,115,"Action,Adventure,Sci-Fi",2009,6.5,368763
tt0327597,Coraline,100,"Animation,Drama,Family",2009,7.7,242460
tt0878804,The Blind Side,129,"Biography,Drama,Sport",2009,7.6,344035
tt1013752,Fast & Furious,107,"Action,Crime,Thriller",2009,6.5,296452
tt0485947,Mr. Nobody,141,"Drama,Fantasy,Romance",2009,7.7,238786
tt0361748,Inglourious Basterds,153,"Adventure,Drama,War",2009,8.3,1490080
tt1019452,A Serious Man,106,"Comedy,Drama",2009,7.0,145916
tt0473705,State of Play,127,"Crime,Drama,Mystery",2009,7.1,155262
tt0432283,Fantastic Mr. Fox,87,"Adventure,Animation,Comedy",2009,7.9,245085
tt1001508,He's Just Not That Into You,129,"Comedy,Drama,Romance",2009,6.4,177556
tt1028532,Hachi: A Dog's Tale,93,"Biography,Drama,Family",2009,8.1,294543
tt0433362,Daybreakers,98,"Action,Horror,Sci-Fi",2009,6.4,131586
tt0765010,Brothers,105,"Drama,Thriller,War",2009,7.1,135707
tt0834001,Underworld: Rise of the Lycans,92,"Action,Fantasy,Thriller",2009,6.5,163733
tt0448011,Knowing,121,"Action,Mystery,Sci-Fi",2009,6.2,240217
tt0844471,Cloudy with a Chance of Meatballs,90,"Adventure,Animation,Comedy",2009,6.9,243469
tt0489099,Jumper,88,"Action,Adventure,Sci-Fi",2008,6.1,313525
tt0452608,Death Race,105,"Action,Sci-Fi,Thriller",2008,6.4,213495
tt0876563,Ponyo,101,"Adventure,Animation,Comedy",2008,7.6,150601
tt0455824,Australia,165,"Adventure,Drama,Romance",2008,6.6,126864
tt0887883,Burn After Reading,96,"Comedy,Crime,Drama",2008,7.0,340921
tt0887912,The Hurt Locker,131,"Drama,Thriller,War",2008,7.5,460909
tt0859163,The Mummy: Tomb of the Dragon Emperor,112,"Action,Adventure,Fantasy",2008,5.2,165748
tt1099212,Twilight,122,"Drama,Fantasy,Romance",2008,5.3,471198
tt0448157,Hancock,92,"Action,Comedy,Drama",2008,6.4,494642
